customer_id,account_age,total_purchases,avg_purchase_value,days_since_purchase,login_weekly_frequency,complaints_raised,avg_product_rating_5,email_open_rate,churned
25,186.16108882649934,12,341.7826888566311,50.98718649154907,14.147759778885998,5,3.5179704264014497,0.7254559758835114,0
26,288.8243363353205,17,372.19389345377766,3.843435645216706,19.781993854126533,12,5.0,0.8865897085749475,0
27,132.80649983424453,12,58.23143802882765,58.44567386208745,6.735497428686199,10,1.7615756273438203,0.07781177002529355,1
28,352.20545127891285,11,319.5183879831804,60.954441879505524,37.61168935333975,8,3.631327912042996,0.5779152173853728,0
29,212.0335457719553,33,249.19276424915563,31.856264194987904,5.619921132614875,7,1.6320907221014886,0.47766299451873273,0
30,166.9650845288514,16,110.00318495916987,91.88799199279472,0.0,3,2.0136582043080935,0.5020553500972216,1
31,338.68695970186377,29,192.2724889879222,22.408908639571436,19.662126310466135,3,3.3753254197685156,0.3514836173496504,0
32,23.50444181067801,7,205.5038016347342,44.66261393129906,25.878812033800443,11,1.8379365798004228,0.35405424510319256,1
33,176.39399398621583,30,185.20648111478357,43.91083701916332,20.88989107756105,0,3.614824922611405,1.0,0
34,0.0,7,179.02711222787988,68.5886588629009,15.473779861456583,2,4.12352588142654,0.3694863566482828,1
35,374.50669754310064,7,253.07865102585322,53.42225426131657,16.818578907671814,1,4.064734360815914,0.14493219767409207,1
36,164.14760750759044,17,232.1659675037629,25.737266211176944,12.243869335472798,5,2.129403430476046,0.2255362524124765,0
37,96.7223836973441,26,219.03867791095658,1.6462628077239438,17.775108533707833,3,4.368166403763139,0.5771692235872606,0
38,513.2688127206206,25,49.954978325299315,45.798998694791514,14.262158029938144,9,3.7822005344210194,0.05152736816233905,0
39,247.00973042557644,12,316.129339098179,0.4005763630119663,23.28183719975963,8,5.0,0.37303331747327717,0
40,263.80936812803304,19,220.85572184285695,116.68204846005531,14.373647962518685,5,1.9966185777442849,0.1482724886271971,1
41,112.88980098750496,5,166.33361586765045,85.33295354517034,1.1770308091327797,4,4.38339174934223,0.25426331584668393,1
42,354.33604138146916,16,217.13345739439092,0.0,55.16496132525233,2,3.9808989353915223,0.21823111797536715,0
43,253.83706481292762,23,24.007520620544966,0.0,14.786676212369459,7,3.5678535797734496,0.6344990443594815,0
44,125.26623668317431,10,117.98451314570163,28.301427816937906,12.040917164672484,8,3.3564955726487833,0.34861021815169696,1
45,387.66249168981653,29,176.047364669523,36.66790822395131,0.0,3,4.412619984761529,0.03246594381511558,0
46,419.8635094593657,21,193.8637642970284,16.14373529225237,13.798222130843683,5,5.0,0.8056009316820321,0
47,448.02751193545663,6,31.51112486171057,42.04547493267166,29.025944761863844,4,5.0,0.3023523296206895,0
48,335.42310389640517,45,77.93911827794729,50.958693645737576,14.190964192369798,13,2.6120067254121864,0.4166391125004325,0
49,166.67614016195142,3,15.268845762268324,32.813836270802305,12.715635257460482,6,3.4770732396692305,0.7007692156432959,0
50,54.72630498782003,4,187.82010173322234,6.333200474027576,5.129840956405667,0,2.63123589576722,0.42068063572662345,0
51,0.0,6,182.99843396669945,57.926126727577014,13.232528591987293,11,5.0,0.4570106510754435,1
52,149.51975527718136,4,130.62210562756223,134.8930729965873,15.28580550853986,7,3.0133226510738043,0.28679062021280105,1
53,376.3358384045989,11,100.11263563832081,34.49243152318567,25.618833488063586,11,4.672428301722212,0.12303504232325657,0
54,276.4166263122928,14,184.4564179208349,0.0,19.90328712695725,9,3.455536616610136,0.15267722567344133,0
55,274.9561517688454,17,283.7751649130122,37.013098267875215,5.695430474023075,3,3.5455129144146333,0.1459941237271245,0
56,168.01455768788176,15,120.29106332672659,55.074429899441384,24.86032794101176,6,4.760610459801315,0.0801984139228672,0
57,66.2978213376379,16,150.51733523488033,117.3611210889705,15.17576788776458,10,0.0,0.31756388859471135,1
58,138.98170600849795,1,200.29992655152782,112.16962100792645,15.958136062303735,10,5.0,0.3078566542075824,1
59,422.19043451709354,27,28.977073486471895,42.038930085093725,0.0,0,4.75793640221448,0.745839845588449,0
60,282.0151959427568,7,268.83843709843956,16.564810065165098,7.645823599794108,8,4.1908391300843615,0.5962688180408857,0
61,106.65228755235341,10,146.75470238149606,78.82611970162357,27.106259575954603,5,2.863142075911084,0.3280368091477895,1
62,289.7144961003013,29,142.38960735167214,13.954372811666573,30.444130336790817,5,4.276899389230162,0.2933105709595545,0
63,77.00791260156655,15,156.94446524920397,48.84952198173201,5.02737694935386,9,2.8841739580033017,0.17002957961821305,1
64,294.0199229424016,13,301.1532640491437,110.54883870897773,0.0,8,0.0,0.5352390085186842,1
65,315.0052015106705,18,316.6856263315371,17.11692810200978,12.095627382971392,14,5.0,0.037918195885865424,0
66,347.1521047000131,21,265.4820629009534,41.22259005692074,31.438498480809876,3,3.3818041409817923,0.616660264542372,0
67,216.1461293564748,3,212.47608908880238,44.64586109634568,8.411557940694323,0,3.077240713501032,0.31781222571580686,1
68,277.50991053084476,20,413.20730040865266,64.96495019413597,32.43478035127511,7,4.026361053111207,0.821946232278685,0
69,344.7909153311667,30,62.6490246538177,39.54335322604276,0.0,4,2.4233222228116498,0.6652010390055694,0
70,222.91450941417403,28,106.1704898049673,49.70863089736761,14.087193623032757,1,3.1222523071299264,0.3681422710871993,0
71,443.1259203255491,35,261.10746046740485,18.57619862302475,25.424134331242804,6,4.29591817276651,0.6240286242891444,0
72,233.53913773550212,25,257.8586366036312,51.53695161309969,8.680230559674566,4,5.0,0.415143351218764,0
73,368.8875815437405,10,81.38802375430237,31.49073351338101,13.932224497570438,16,1.411934906865581,0.4416254139898509,1
74,240.58652073849262,15,154.69429795605646,101.82334460928806,22.723557163624392,5,1.988305394989894,0.4441415074140085,1
75,1.3378117659218347,12,124.67907175847341,88.15709806161445,4.37852838435772,15,1.3687133900427289,0.3487443217937586,1
76,327.86924736130055,25,259.7192147278098,0.0,41.3116679163531,8,4.626057172127842,0.30789910124828807,0
77,226.85178216333716,18,104.22698485582256,5.962770592967788,15.724552794848709,13,1.187288990230525,0.0691049708657873,1
78,479.74804726663274,6,2.7554290426054884,89.98003320144639,19.05927809949092,2,1.1206702828521784,0.0,1
79,103.12726423310485,16,145.81220496160208,75.61442768893023,24.74409661455484,5,3.7885460350411115,0.39261064649492805,1
80,157.68517215732084,7,347.47754121458956,24.316220696953376,18.025724753389163,5,4.660981982335078,0.6866550914675726,0
81,81.09212889851507,10,0.0,67.8020965942102,3.595671712375861,6,0.7394379576227781,0.09734919143904334,1
82,195.43673257476496,30,72.29860850607332,16.979408591880937,26.445428566654886,8,2.6533559010964076,0.15006755350898793,0
83,381.26309799102387,23,342.95983406952286,42.87306539724625,37.733290841389426,0,3.960840251302631,0.0938232319115862,0
84,403.3387755283915,14,312.4441450959343,36.03711998046858,27.770498737484935,7,3.6743677210625427,0.14973786330077038,0
85,414.75951682501545,19,106.09933282896476,29.914449156884256,26.387262301169375,6,3.064824650380646,0.759785963693564,0
86,250.2674580561644,15,145.45303388299854,29.04943239575419,13.759674976211922,6,3.977408245253242,0.16313915111300054,0
87,0.0,15,182.95705880201567,51.81683785860685,16.45931251709087,10,0.0,0.3667797635648165,1
88,388.55293995417327,8,82.59500627984235,52.80594598123231,21.315032904064516,7,4.1537818783535805,0.7931119204764263,0
89,243.6545817918581,0,149.96432857608235,31.803022208484116,16.22484749476667,3,3.1308118023383096,0.16433628041533868,1
90,450.8086046121157,31,0.0,36.43448949898249,20.134833409037483,6,3.486825279757725,0.601796845452177,0
91,240.63944919791032,26,150.06691588299915,9.03346062748847,17.89528246743417,8,5.0,0.1144415602491824,0
92,282.15845979031906,0,183.22927335459994,16.721581728771497,10.310969263649215,8,1.8010764280948663,0.33185325369184204,1
93,361.49413853429223,9,180.26312923404552,42.54971093546885,24.515210881455697,5,2.7828464254728185,0.3713089406684032,0
94,170.38522649682994,25,88.63027992864318,51.52455086494406,16.169027886752318,14,5.0,0.31546248337343324,1
95,432.7478050283113,33,219.03708672840958,21.04902424472004,27.283816512366762,0,4.236699597046139,1.0,0
96,438.9766648059032,15,103.4976774541448,32.15807059914735,22.4682231572436,7,5.0,0.49901137907244664,0
97,431.3929591329572,5,72.65766838456531,43.14530811016925,18.905620550473028,6,4.107137978588261,0.28065961371533893,0
98,198.70868413613707,6,147.75543030995348,5.325526520604473,25.512156894844455,6,3.996313105027782,0.2376231648852281,1
99,322.74243953948877,19,1.2285238736491122,49.89844214407418,39.164033882685544,8,4.223954079206393,0.796167073640579,0
100,0.0,2,348.84132924955196,99.7587577196941,16.753889249084548,6,5.0,0.27560333501706014,1
101,461.534356543746,12,89.31838651759236,5.077716987598615,29.193010261917696,0,2.172852592881367,0.8209011905039039,0
102,410.73532254068147,17,129.99235807154963,21.85734750977796,35.65396231499811,5,1.47092129068028,0.8451677162952926,0
103,137.7530658661518,20,252.0294913937026,55.96634084118054,44.9346876491768,4,0.8434511288709095,0.3661091708880838,1
104,353.46527202378394,13,187.26991445932237,40.23911199637177,9.30049994226275,4,4.52045414633448,0.49233863421184915,0
105,254.6121142166267,30,87.73584174581401,12.9431890051323,18.760008574593417,5,5.0,0.03097005633236838,0
106,190.16478195825442,18,242.4525140481611,33.683369784670056,4.615570104806032,7,5.0,0.9047126976607879,0
107,238.7300915790238,0,331.74426463128873,76.50724959681888,27.847414313804673,1,2.7129875933702605,0.38044061666228873,1
108,302.10423631270106,2,0.0,118.48932933268448,5.211408852618341,10,4.277365437651914,0.3367498070483784,1
109,329.02105379959676,0,186.5423529209821,10.768866595063722,10.801088997093487,10,3.853067689022425,0.6274897081854731,0
110,78.0766275510578,4,292.93622919026336,65.23990381785339,30.8895303495579,0,0.8467362280528175,0.30547480454725484,1
111,292.0773950651428,12,230.9059563862565,38.18460358365337,25.070389692276933,2,5.0,0.2837147413472657,0
112,272.067210298947,14,95.72147571159678,56.864992592397975,17.10874381648642,18,3.2266542956665796,0.382497591490463,1
113,369.9411908773284,27,252.0940281198776,26.423692394887908,19.029728207936103,6,4.74313917764224,0.49790433383773475,0
114,288.84259612952883,12,238.27079502373002,33.275393533416256,22.673098532329757,10,4.264977297739644,0.2631463050677848,0
115,344.15472906182515,43,211.354291434541,57.61400743185877,25.221112269463028,3,4.077034447513861,0.6073003060401851,0
116,219.28551411477957,13,328.24259551267556,15.987673676995106,14.6982297745415,3,2.9466041016368183,0.6060394078505134,0
117,203.74247855529208,7,234.20178312263295,46.692156964510865,11.409641178581419,10,5.0,0.22388754436802552,1
118,442.0963955440775,10,294.2019260784804,15.86239951448966,21.339444013766357,5,3.8202704091240562,0.7356150121691408,0
119,315.0549196625968,4,119.01493972246615,54.34067747374387,8.530967834225319,9,2.887308555360068,0.2543045740006736,1
120,183.39199706626465,17,161.5218730492835,42.204240070856194,10.717689878634932,14,0.0,0.08557438089743098,1
121,266.95015064383927,21,112.33911976233846,14.751411365886188,44.8466047708605,0,3.5074024911523036,0.5888409032977214,0
122,261.10366927368375,8,157.70253570974026,73.56059995578867,27.650772693424607,2,3.1254054185664377,0.15806090900584638,1
123,376.5707829124494,19,274.78333603374466,18.392530064139173,12.693342583597722,1,4.305426392387763,0.6219099781659291,0
124,262.6526735803823,30,217.84396868022478,51.906876604335494,13.794081861175899,5,5.0,0.45019598281767126,0
125,356.56575917082756,14,111.62022984253814,53.45854517356566,15.016935250534221,10,5.0,0.48195279162062954,1
126,87.56628603775894,8,140.30133780792386,47.69319058625873,20.115737687023874,8,4.436078232264729,0.2859555154987433,1
127,251.38797443547898,1,155.20253623471996,55.31941178015303,0.0,3,3.7660764477494815,0.36502619706148093,1
128,475.3793609121309,11,158.66717852720555,13.574598575253011,15.45696675853758,5,3.7643797205268297,0.1369375661204364,0
129,86.7591249738795,2,169.05995421820944,19.68781433968985,14.228044153287765,8,0.3452425736399425,0.0058345296570355126,1
130,272.61192524908057,22,80.03197109003875,11.826280277740018,24.590566480606014,4,3.7240053280549907,0.4470568395097611,0
131,126.22349196803835,10,202.19219531234305,50.560834268731824,15.634243962116944,10,0.49245540804470656,0.05607825487140315,1
132,169.50578875451717,18,216.86551333417788,18.811901982796424,29.675029537958757,7,4.084753897759473,0.5460438182286611,0
133,308.3176631115326,13,83.91077228733192,33.79806394503795,30.669511013791265,5,4.8968039312403775,0.7107162073141843,0
134,334.4933554217038,0,223.72558003171284,20.63656219518883,23.99179564820444,8,1.0386349691475265,0.04869480004110918,1
135,66.18698308704948,7,105.21416031360745,0.0,22.258283626200672,14,0.7276772893574615,0.1833994775656243,1
136,231.8356404220776,5,27.915330445883768,48.25646523520686,25.101137232059276,0,3.96565674872016,0.5768551190732084,0
137,178.60878628639085,12,155.30919530034,98.06713230202789,8.694774747235224,7,4.31634563019418,0.3443188013059456,1
138,372.5925175561175,7,0.0,40.18257038914943,14.755007415603014,9,4.535415388221777,0.7613845128842679,0
139,97.5645591088802,22,229.60012522236897,0.0,27.218115274800546,0,4.846821392545872,0.7632040592649025,0
140,532.0677749285279,16,96.51101303520969,8.535473281950722,32.08012891092746,1,2.965953152137467,1.0,0
141,304.8780452561375,2,354.13860273602586,36.184158158885324,18.025403673186045,10,4.327958160474684,0.6444497542301221,0
142,231.73462175832842,19,313.12832762573737,11.035608351934465,30.79626070269907,6,3.861606884898772,0.5549355424746003,0
143,368.8118218902231,16,85.38380828070522,66.41934866422125,6.943889049430094,0,2.360957118793382,0.38669063700262507,1
144,338.5387112602046,4,327.200286531189,0.0,15.617784880074618,3,4.449441737078544,0.2948674830932981,0
145,0.0,3,124.97724491526078,3.3798262553060354,30.786134307162587,7,2.073683812439519,0.0,1
146,306.6398097479426,0,0.0,97.2195719547671,6.346824841151668,3,1.8415948202097785,0.3920199586117562,1
147,281.8037048358162,24,156.19948267645444,55.78856458732962,17.825332196181286,3,3.0554526788634147,0.6256119349402175,0
148,283.51016679922606,25,32.22250219319325,0.0,18.2494600627504,3,3.5079030618594906,0.4024752081586582,0
149,248.03209139217884,9,132.40543401351405,24.224082518028446,0.0,2,3.58623082343726,0.12447349023999515,0
150,21.349925957570193,7,148.22090361699685,164.12560742452433,19.372169555766558,7,1.9089542038489482,0.31534233193009786,1
151,166.78736875143545,18,369.7725126541608,38.08599243890082,12.676894512270644,4,4.625940845429712,0.2582546700356031,0
152,248.81148519962647,15,152.82309873312389,41.33143819392562,28.141906944964763,1,4.665905668568331,0.6627286027395501,0
153,75.19276797114361,3,135.8320025126846,59.070312496177195,13.837216695915156,6,4.847925123933804,0.16343101441332297,1
154,477.088874730352,32,8.585569479957167,31.413495577158223,9.074939291787258,5,3.538588477277729,0.7790400645339987,0
155,229.47540022637227,6,41.386473286808254,63.22231955956314,18.35946866024288,3,0.965616605533929,0.1215452398701802,1
156,291.09588572199283,37,230.19524556722263,46.57088640053361,31.340665786983855,6,4.952799611689429,0.5502867434375421,0
157,283.63201458033666,15,66.11132534323653,134.4692166512136,10.81712958395169,7,2.5903628721247105,0.3770226350786776,1
158,268.97053114640886,37,307.8328183131126,18.988839263542744,16.92956873584419,7,3.81755377680096,0.8255450782893812,0
159,331.809895968995,14,267.6504170762715,18.26586353911686,6.0141760403235445,5,5.0,0.17181079757102125,0
160,127.91863958891902,16,45.75367850058601,22.39457420854908,20.83400797627469,3,0.9307722871837072,0.4057219573141517,1
161,295.2925304419392,33,223.85151709955508,76.10927842791567,7.534619487962997,4,3.6535597490022402,0.9004426152253888,0
162,216.03099141625418,14,75.11638426891021,39.068244479220944,31.975574530833295,10,3.7458905565783644,0.34549389747076664,0
163,201.53212031006066,4,280.0965126780112,0.0,18.523545136943532,3,1.5734162292198646,0.3394481330829915,1
164,329.8833434159636,33,147.7650988052111,42.81168134831565,12.345192411224554,9,2.591816202581093,0.8708604258071123,0
165,565.7402162033857,10,332.4879365234834,38.12607643545828,32.73611644186769,6,5.0,0.8166685804046059,0
166,263.9519543270895,19,190.08343295010167,52.475715833241544,0.0,4,3.966931744365495,0.38630478841327553,1
167,136.30515397288715,7,120.23123493467668,37.012488640642125,18.397324017718038,10,4.854137657596224,0.43998438920574706,1
168,406.03361642603954,23,193.4535820731662,49.50376227005897,9.716536566873174,9,3.028740232116696,0.3022116923020383,1
169,240.1919276956157,15,219.76085617865849,5.55536686196116,10.201323441747927,5,3.3480273960048814,0.6436045384876857,0
170,146.34707338372212,22,303.31310410902915,27.477536823342735,22.326827985775946,0,3.44761592013804,1.0,0
171,299.20453326244524,0,266.18638656614235,58.346501419315274,33.502219395254045,12,5.0,0.2341088914085504,1
172,42.278233996128705,13,154.34818433687406,24.540619195042893,0.25454345790501653,0,2.9309595339852805,0.24491938225338425,1
173,129.276339924342,3,71.70729913481183,33.67049768893238,12.14010152261105,1,5.0,0.3182454040412252,1
174,102.22439439067128,19,168.3314358051889,19.721236545821455,22.630266569202597,8,1.6972314753638864,0.14011660893783986,1
175,365.40111262601437,20,0.0,59.6249648983854,27.805134091773173,8,1.9760731847754727,0.7667794497905742,0
176,195.56073799276686,34,129.4258375710594,10.29500808377811,15.99370503085552,7,2.992512055853488,0.9724505132626374,0
177,359.6487183033491,12,352.34071946145696,0.12568929865342415,7.712636132797474,2,4.215522225917642,0.8936119219746386,0
178,420.9697642802914,7,198.66915948293072,58.00113964023494,9.454511620592738,13,4.327670115556449,0.4472962185181591,1
179,133.77630265906348,0,135.1427535713422,40.59474545110492,9.177121332921578,9,3.55950517148485,0.36605793157996186,1
180,0.0,4,30.512063621398244,68.73764226793024,29.60803478179966,11,1.4655779269160802,0.10384924332963823,1
181,404.0836340456531,10,444.8173440438074,18.74382000096689,4.974035062962119,4,4.157356635661086,0.761907288613175,0
182,108.29250837438198,11,149.45924313757973,55.57710689289249,0.0,10,5.0,0.0,1
183,169.27197809644665,4,186.02155640634984,125.26827150438722,11.50922408402133,3,2.8048874298774606,0.3618151182871771,1
184,255.3035828584385,20,132.73076662304888,30.323869714792547,22.11262004149838,4,3.6536873006913884,0.6302302426869697,0
185,319.88063209269325,31,97.70209567111785,0.0,17.579140332086766,1,3.645500108737515,0.6394484251376354,0
186,31.586591234369994,4,0.0,83.33946518900458,23.935592718291954,3,3.9281730287138217,0.3895103042963483,1
187,200.79729846012725,9,0.0,7.949607620406454,18.671951004911207,3,5.0,0.3518043872856818,1
188,452.8139934444468,2,39.70982839716895,55.65512259704572,17.953631421342326,7,3.477257482999741,0.5918715540704108,0
189,268.75293863680594,21,221.4260560161511,94.07615377088803,2.886025464155506,2,3.3328462466749995,0.16999773914906452,1
190,307.6959519789286,31,95.7890207303221,10.378188153160616,13.114270099799056,11,2.833370138010958,0.3659741892679824,0
191,188.58406251723702,11,168.99630476969745,62.24523952396249,13.043519577192505,5,2.2235085012714118,0.15804809345356857,1
192,244.1700455967643,26,234.983662690467,33.653245393005676,0.0,14,2.849583457713536,0.21098765635146133,0
193,351.4709927456884,25,246.92617288576207,46.73719894498327,31.372493223874365,8,5.0,0.6607826389964017,0
194,219.1638614080633,28,141.7935174389338,113.74577881743352,11.846084948111926,6,5.0,0.36217255396898596,1
195,192.4327487804946,11,148.67541174266253,8.560917805429531,2.5939230715786477,9,3.172384375192049,0.29906179977354796,1
196,461.0793296880263,18,212.87501748407206,11.665884219610515,7.78184269212624,9,4.399094061918312,0.2532771513644247,0
197,283.4580124834785,2,164.68535624364804,0.0,10.886229782343058,7,2.304261501940235,0.23771896834921644,1
198,404.3110638968357,0,273.356058553921,65.36977110013645,18.755954626254482,2,1.106297246775054,0.14830070595205172,1
199,395.3635764379618,7,79.75208877855373,58.337751368810416,31.233621562407677,2,3.1039999761462833,0.2773000034334197,0
200,152.86563273952555,13,364.8974181727135,41.62023847962179,16.30961272664425,0,3.129019752130008,0.7210836781148995,0
201,219.76866796455667,4,196.89419158804665,79.5963604765333,13.080283821459213,7,1.8467389736071829,0.30497007742670296,1
202,244.00637184453933,12,42.06059250492908,34.49387260103303,20.41485102734639,4,4.501427712101949,0.6332943777472774,0
203,341.94542054956054,30,143.21425656899916,59.89893187038343,2.921546735425282,8,2.6667934487113176,0.5176866157282942,1
204,138.01769118696646,19,129.24744098085338,9.313967997713997,11.55977203148437,0,4.347921064390175,0.0,0
205,364.70165253691755,21,151.31694290571474,33.804800743752565,41.98256015424273,9,3.2508791445114342,0.5305712486842142,0
206,284.6152726967874,28,343.4869965507186,18.21270829016083,21.80404160701456,12,2.714006324685867,0.490306103334881,0
207,173.1982562591733,10,304.0710948052085,57.25957912658342,25.813937829433513,6,2.5328823198397368,0.24265785931088454,1
208,291.9775927037615,11,170.5109791978191,45.52795161797543,16.781580249285323,2,3.260117744140235,0.6741620441084144,0
209,378.43204389289735,3,133.90534509509953,19.893922735358252,28.64511373551951,3,1.4464492747591282,0.9268548930923257,0
210,463.304059841007,25,144.37442852459435,0.0,25.39565448567823,5,3.6813309828074576,0.5425855781296981,0
211,320.8895027722972,13,257.6923091355141,26.019110620970523,18.964770276900317,2,3.986566167707826,0.7034079415620351,0
212,230.08935173421497,26,246.15724672867648,33.95240186954064,9.388953860565278,3,3.215477748349048,0.34373791637824347,0
213,169.81653438536165,26,278.21547231960574,0.0,29.504904015483437,0,4.272344899292186,0.6942385421268045,0
214,397.569916425419,21,264.7859490617343,34.51542249868585,15.868625804510604,4,5.0,0.6894702605396653,0
215,449.79637603438067,16,201.00210915806707,21.785087478067876,24.08092790206911,8,3.01678501928012,0.3366489952878755,0
216,204.82572165108186,4,191.20832350397728,50.562392923639464,35.59383337642016,3,5.0,0.5432993384505194,0
217,438.36695136212546,24,317.91121582158394,14.643278597130047,32.467579931931446,2,1.7616287005226408,0.6382638775827675,0
218,482.64620490076004,29,187.45674211262966,51.97451056334306,0.0,9,5.0,0.5296672356642587,0
219,219.57741880068497,31,0.0,32.407279501460124,21.469828123758578,6,4.7996005887260305,0.35189365376155596,0
220,358.15342001967724,36,239.7152677797514,47.09723525146561,17.85767540495262,4,4.071834367426182,0.42074442269138373,0
221,137.63679740697128,23,206.88712249611564,14.182012139804163,38.484200867049914,10,4.266344850418074,0.15514393976738322,1
222,450.87224603733375,15,164.7530407234935,30.993439516716474,16.8019873990441,0,3.6267058599969344,0.2503348816143347,1
223,229.96415902819686,12,240.56628748332568,32.030270878187466,24.405363766202363,7,3.9540495718706605,0.6395605658710546,0
224,190.8720512416813,11,290.97946164231894,62.7159583538916,16.013723205080577,8,3.6780568267002955,0.34716846033484167,0
225,381.3578111234798,12,195.14808899831345,32.00692490806319,11.598582068467175,3,5.0,0.1737214339662953,0
226,252.9628031694769,7,283.74629594884806,93.81130659701452,34.045351197571165,3,1.088330847744477,0.1515778083155562,1
227,290.6085666393185,34,168.33259992720775,13.953902850379654,24.738967321443994,11,3.2216099947385186,0.5291440552400313,0
228,421.8610277392566,13,282.73927000696716,42.034617176998275,7.117153070196527,7,4.771113688155358,0.15087412543796191,0
229,328.09979533802453,3,197.20651011075924,29.158886488627303,21.556669910426045,8,5.0,0.35651647167363487,1
230,265.4493051899408,28,357.8877966661129,71.40558052121668,12.225680636721261,4,5.0,0.8799925501820491,0
231,0.0,5,118.87032046546787,17.43310485635235,25.107958897075655,14,5.0,0.37017075681040396,1
232,343.16698711930513,17,266.2709734381068,42.43815793049975,24.31923572187665,3,4.545942580621143,0.385114467390115,0
233,76.19077492218514,0,149.2671449428579,96.3355906023004,9.176762914922081,9,1.85879859053289,0.2384278299361483,1
234,359.8891943947853,31,198.99924064330585,34.900110498022606,16.99682806816841,7,5.0,0.4981111317944775,0
235,197.76307956160028,21,183.0177072839125,0.0,6.1921619836594,0,5.0,0.36102306195642325,1
236,301.8562712955469,20,68.58157704178092,62.89983918020503,28.406884109642945,2,2.10935013581756,0.3649199353620771,0
237,258.3786454386629,11,171.89052299443398,9.351358378526955,13.115517000454522,2,3.5193456924520343,0.031084101170488952,1
238,301.52689294577,39,128.7826174575184,30.577043414653485,22.827029127562295,7,3.465397347453326,0.593952253642396,0
239,250.8060953769769,22,237.06437915410785,50.25413019817082,7.959625806267685,5,2.9632699019195705,0.20946827544682967,0
240,207.40031285309047,6,292.3941241477007,75.85120495603252,27.67485515194067,7,5.0,0.1687043023390989,1
241,51.611246336238196,6,21.21947256155119,26.37628174891194,14.285959097468215,1,3.4971946783572405,0.004253752455500857,1
242,261.53318380773646,14,75.82445161453774,14.932060449353344,13.972588054170698,14,2.6202663307862597,0.3171342887891662,1
243,124.04841124465585,18,261.8181538610894,33.808064338595855,19.71881382920946,7,3.0053081340860484,0.35783338880407767,1
244,296.4085909209769,35,313.8595499987395,21.13426500308042,2.624377971964025,6,4.991145019909768,0.5004630938021243,0
245,183.28239268276843,36,211.67570724052234,48.67691545207377,20.06159764154391,4,2.9862185544422095,0.5756872751097861,0
246,551.9252028229257,22,144.82045854202624,43.29565838458029,37.724698430465075,5,5.0,0.8498408869634798,0
247,144.58872298969158,8,155.89278350979006,49.07749677938546,16.48326789095475,19,2.4732258458136926,0.5620129236385006,1
248,362.32547814893246,22,225.94400977080684,23.89957586343893,30.679070361042875,1,4.868695918651435,0.5763227486217911,0
249,120.43362387324282,2,94.55079107713102,53.33695420862021,8.748509171691115,7,3.471170709524925,0.14862767774749416,1
